ligne,station,accessible_au_public,tarif_gratuit_payant,acces_passe_navigo_ou_ticket_t,acces_bouton_poussoir,en_zone_controlee,hors_zone_controlee_station,hors_zone_controlee_voie_publique,accessibilite_pmr,localisation,coord_geo,gestionnaire
6,Trocadero,oui,gratuit,,,,,,oui,"Sortie 1, avenue du Président Wilson.","48.86419500504601,2.2878473386642373",Toilette publique  RATP
